,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL,finalPrice
0,[클래스문방구] 펜 하나로 그날의 기억을 담다. 김동호 작가의 공간 드로잉,penPencil,어반스케치,입문자,16주 수강 가능,13,46,바로 수강 가능,True,donghokim,https://instagram.com/donghokim_art,259,95%,42개의 글,2517,,,,"351,700원","-150,665원","-40,000원",5개월 할부,54%,"월 32,207원",3만원 쿠폰,2021-06-09,https://class101.net/products/pFmINV07MQUB49JLHOjA,"161,035원"
0,"[클래스문방구] 조금 삐뚤어도 괜찮아! 무한한 선의 매력, 펜 드로잉",penPencil,펜 드로잉,입문자,20주 수강 가능,8,35,바로 수강 가능,True,전주영,https://instagram.com/jubal_j,132,96%,9개의 글,2128,,,,"336,114원","-136,614원","-40,000원",5개월 할부,52%,"월 31,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/jubal_j_drawing,"159,500원"
0,"[🎁준비물무료] 부드러운 인체를 그려요, 크로키의 이론과 응용",penPencil,크로키,초급자,20주 수강 가능,8,26,바로 수강 가능,True,윤범식,https://twitter.com/Yun_Beomsik,36,100%,15개의 글,2057,,,,"329,200원","-54,700원","-40,000원",5개월 할부,28%,"월 46,900원",준비물0원,2021-06-09,https://class101.net/products/JAnbYQ5PiXNUmYDoE8Vx,"234,500원"
0,[클래스문방구] 독일 건축가 Kimkanone의 감성 펜 드로잉 입문 클래스,penPencil,펜 드로잉,입문자,20주 수강 가능,9,25,바로 수강 가능,False,kimkanone,https://www.instagram.com/kimkanone__/?hl=en,57,100%,7개의 글,1492,98,평균 하루 이내 응답,399개의 피드백 더보기,"363,100원","-67,800원","-40,000원",5개월 할부,29%,"월 51,060원",3만원 쿠폰,2021-06-09,https://class101.net/products/AHIZmfjugC92RuI535Nj,"255,300원"
0,"[클래스문방구] 손끝에 열정을 담아, 펜으로 그리는 앤티크 소품",penPencil,펜드로잉,입문자,20주 수강 가능,8,27,바로 수강 가능,True,김창겸,https://instagram.com/zzo012,40,100%,,1393,,,,"307,000원","-107,100원","-40,000원",5개월 할부,47%,"월 31,980원",3만원 쿠폰,2021-06-09,https://class101.net/products/q2YhUuoSizvyDz2Ylh6d,"159,900원"
0,"[클래스문방구] 조금 더 깊이 있게, 자연스러운 인체 드로잉을 위한 모든 것",penPencil,인체 드로잉,중급자,24주 수강 가능,12,67,바로 수강 가능,False,소은,http://artistsoeun.com/,21,100%,7개의 글,1363,95,평균 3일 이내 응답,187개의 피드백 더보기,"390,900원","-103,100원","-40,000원",6개월 할부,36%,"월 41,300원",3만원 쿠폰,2021-06-09,https://class101.net/products/HuoU9lfC8tglURWd93K5,"247,800원"
0,[클래스문방구] 연필과 종이로 만들어내는 상상 가득한 동화 일러스트,penPencil,연필로 그리는 동화 일러스트,초급자,20주 수강 가능,10,39,바로 수강 가능,True,보람,https://www.instagram.com/pencil_no.9/,264,98%,90개의 글,1321,,,,"319,200원","-103,500원","-40,000원",5개월 할부,44%,"월 35,140원",3만원 쿠폰,2021-06-09,https://class101.net/products/8O4yFl4QLDwrjvlBynVh,"175,700원"
0,"[🎁준비물무료] 기초부터 탄탄한 인물 스케치, 관찰을 통해 형태력을 기르는 방법",penPencil,인물 스케치,입문자,20주 수강 가능,8,36,바로 수강 가능,True,도쿠카키,"https://www.instagram.com/seuksak_art/, https://www.instagram.com/dokukaki/",135,98%,23개의 글,1327,99,평균 3일 이내 응답,761개의 피드백 더보기,"365,900원","-88,400원","-66,900원",5개월 할부,42%,"월 42,120원",준비물0원,2021-06-09,https://class101.net/products/Sq2dfMJpLh2Cjgq7s87Z,"210,600원"
0,"[🏆BEST특가] 겹겹이 쌓인 시간의 발자국까지, 펜으로 그리는 건축드로잉",penPencil,건축일러스트,초급자,20주 수강 가능,9,34,바로 수강 가능,True,루시드로잉,"https://www.instagram.com/imlucydrawing, https://www.facebook.com/imlucydrawing",53,92%,,1261,,,,"359,800원","-118,800원","-90,000원",5개월 할부,58%,"월 30,200원",9만원 쿠폰,2021-06-09,https://class101.net/products/FRh3kWqAqOsxtVB8pXGM,"151,000원"
0,[꿀조합 할인🍯] 연필로만 끝내는 분위기 있는 얼굴 일러스트,penPencil,연필로 그리는 얼굴 일러스트,입문자,1년 수강 가능,0,0,바로 수강 가능,True,클래스101,,,,,1090,,,,"762,531원","-335,218원","-40,000원",12개월 할부,49%,"월 32,276원",3만원 쿠폰,2021-06-09,https://class101.net/products/T2Eav4r2QAqKsyfp86AJ,"387,313원"
0,"[🎁준비물무료] 선만으로도 반짝반짝, 펜촉으로 그리는 순정만화 같은 캐릭터",penPencil,펜촉 캐릭터 드로잉,초급자,20주 수강 가능,10,28,바로 수강 가능,False,브르,"https://instagram.com/dhb0220, http://twitter.com/baksaesama",,,24개의 글,1034,,,,"377,000원","-86,500원","-40,000원",5개월 할부,33%,"월 50,100원",준비물0원,2021-06-09,https://class101.net/products/9MaqzdmrfYyDDx5cgjBL,"250,500원"
