,className,category,topic,level,duration,chapters,lessons,startDate,subtitles,creatorName,creatorSocialMedia,reviewNum,satisfaction,communityPosts,likes,feedbackPct,feedbackTime,feedbackNum,originalPrice,discountAmount,couponDiscount,installmentPeriod,discountPct,monthlyPayment,coupon,referenceDate,classURL,finalPrice
0,"[🏆BEST특가] 고요한 나만의 시간, 의미 있는 일상을 만드는 캘리그라피",calligraphy,디지털 캘리그라피,입문자,20주 수강 가능,11,42,바로 수강 가능,False,12DOSTUDIO(세시),https://instagram.com/3am_sesi,20,100%,12개의 글,352,98,평균 3일 이내 응답,94개의 피드백 더보기,"299,000원","-79,500원","-90,000원",5개월 할부,56%,"월 25,900원",9만원 쿠폰,2021-06-09,https://class101.net/products/s18ewHFbDn25gGqImMo6,"129,500원"
0,"[클래스문방구] 학교에서 서예를 배우던 기분으로, 붓으로 쓰는 캘리그라피",calligraphy,붓 캘리그라피,초급자,20주 수강 가능,10,29,바로 수강 가능,True,케동,"https://www.instagram.com/kedong_calli, https://blog.naver.com/kedong0321",,,18개의 글,355,,,,"356,500원","-72,000원","-30,000원",5개월 할부,28%,"월 50,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/hWjvFhUySO6xIue9Gyky,"254,500원"
0,[클래스문방구] 감성토끼의 나무젓가락 캘리그라피 & 감성 손그림,calligraphy,캘리그라피,입문자,20주 수강 가능,10,31,바로 수강 가능,False,감성토끼 캘리그라피,"https://www.instagram.com/artistrabbit, http://www.youtube.com/channel/UC6PkQnbjvXCKMw82RG7AVXQ, https://blog.naver.com/pororo00, https://smartstore.naver.com/artistrabbit",,,15개의 글,341,100,평균 하루 이내 응답,67개의 피드백 더보기,"333,800원","-69,300원","-40,000원",5개월 할부,32%,"월 44,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/jpJZhobyWAAp6m7x50gp,"224,500원"
0,"""쓱쓱"" 학습능력과 품격마저 올려주는 손글씨교정 클래스!",calligraphy,"글씨 교정, 봉필 정자체 배우기",초급자,20주 수강 가능,10,54,21.07.06 (화),False,봉필 김원장,https://www.youtube.com/channel/UCPGhpgYtoKCmM2t05scuAng,,,17개의 글,335,,,,"321,700원","-107,200원","-40,000원",5개월 할부,45%,"월 34,900원",,2021-06-09,https://class101.net/products/Oh6bmh8S6HARPyFBAsKl,"174,500원"
0,[클래스문방구] 38년차 국전작가에게 배우는 서예와 사군자 입문 클래스,calligraphy,서예 및 사군자,입문자,20주 수강 가능,8,40,바로 수강 가능,False,향운,https://www.instagram.com/artlove3424/?hl=ko,,,3개의 글,334,100,평균 하루 이내 응답,50개의 피드백 더보기,"406,800원","-82,300원","-40,000원",5개월 할부,30%,"월 56,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/iKfLRJS9lPLDgBilNzad,"284,500원"
0,"[클래스문방구] 컬러로 즐기는 캘리그라피, 아이린의 캘리테라피",calligraphy,붓펜 캘리그라피,초급자,20주 수강 가능,12,37,바로 수강 가능,True,캘리그라퍼 아이린,"http://instagram.com/sn_irene, http://www.soomgo.com/profile/users/474004, http://withgoods.net/EDQkT9vDG",,,23개의 글,288,,,,"364,200원","-84,700원","-40,000원",5개월 할부,34%,"월 47,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/9uGOBlyypGsPmKqfLSu8,"239,500원"
0,[클래스문방구] 일상을 특별하게 만들어주는 모던 영문 캘리그라피,calligraphy,딥펜 캘리그라피,입문자,20주 수강 가능,9,26,바로 수강 가능,True,Lara캘리그라피,https://instagram.com/lara_rabbit,,,15개의 글,282,,,,"381,500원","-77,000원","-30,000원",5개월 할부,28%,"월 54,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/IHC0fi8y6xOQioOXZpqs,"274,500원"
0,"[클래스문방구] 배워두면 쓸모있는 POP예쁜손글씨, 취미에서 자격증까지",calligraphy,POP 예쁜손글씨,입문자,20주 수강 가능,10,29,바로 수강 가능,False,피오피홍쌤,http://instagram.com/class_cu,,,5개의 글,249,,,,"320,700원","-66,200원","-40,000원",5개월 할부,33%,"월 42,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/MNWtEBcY4XqZfsQ2izXm,"214,500원"
0,"[🔥상반기 총결산] 모던한 자유로움, 단비의 모던 영문 캘리그라피",calligraphy,딥펜 영문 캘리그라피,입문자,20주 수강 가능,9,25,바로 수강 가능,True,Danbeesweetrain,https://www.instagram.com/danbeesweetrain/,23,96%,,225,,,,"397,500원","-103,000원","-70,000원",5개월 할부,43%,"월 44,900원",7만원 쿠폰,2021-06-09,https://class101.net/products/Oen4YD8UgyxIbLjQMwn9,"224,500원"
0,[클래스문방구] 서예로 알아가는 '나만의 글씨',calligraphy,"서예,나만의글씨쓰기",중급자,20주 수강 가능,8,28,바로 수강 가능,False,소안,https://www.instagram.com/soan__1022/,,,3개의 글,179,,,,"324,900원","-65,400원","-40,000원",5개월 할부,32%,"월 43,900원",3만원 쿠폰,2021-06-09,https://class101.net/products/gokQKEG3WaUssYxkbF2Q,"219,500원"
0,"[꿀조합 할인🍯] 김이영과 함께, 아이패드로 캘리그라피부터 영문 레터링까지",calligraphy,아이패드 캘리그라피,입문자,1년 수강 가능,0,0,바로 수강 가능,False,클래스101,,,,,88,,,,"738,000원","-295,200원","-40,000원",12개월 할부,45%,"월 33,566원",3만원 쿠폰,2021-06-09,https://class101.net/products/d8cJq1o7OaJm9A2gP7Tk,"402,800원"
0,[꿀조합 할인🍯] 만년필로 입문해 보는 나의 첫 영문 캘리그라피,calligraphy,영문 캘리그라피,입문자,1년 수강 가능,0,0,바로 수강 가능,False,클래스101,,,,,53,,,,"618,000원","-216,300원","-40,000원",12개월 할부,41%,"월 30,141원",3만원 쿠폰,2021-06-09,https://class101.net/products/uEYczEYHFKF25royX3G6,"361,700원"
0,[손글씨 교정] 스놉의 단정한 손글씨로 마음을 담은 필사하기,calligraphy,"손글씨, 필사",입문자,4주 수강 가능,12,46,바로 수강 가능,True,스놉,https://instagram.com/ecriture_call,756,95%,,27,,,,"299,000원","-240,000원",,최종 금액,80%,"59,000원",1개월 무제한,2021-06-09,https://class101.net/products/mndDkxarEbBpm6ZG5JPw,
0,"[꿀조합 할인🍯] 브러쉬펜부터 만년필까지, 영문 캘리그라피 다채롭게 즐겨 보기",calligraphy,영문 캘리그라피,입문자,1년 수강 가능,0,0,바로 수강 가능,False,클래스101,,,,,32,,,,"558,000원","-195,300원","-40,000원",12개월 할부,42%,"월 26,891원",3만원 쿠폰,2021-06-09,https://class101.net/products/LTWjJrhCfyB30iyPRZJ2,"322,700원"
